DATE,TIME,CONTENT
1/1/2016,9:50, Hello 2016! #SDGs kicked in with start of year! Read our #RolesWePlay 4 #GlobalGoals booklet http://www.atdireland.ie/wp/globalgoals/?https://twitter.com/SDGFund/status/682964527571402752??       
1/1/2016,10:01, Find links btwn #SDGs. Join @UN_UniteIdeas #LinksSDGs challenge & show ur #dataviz skills: http://bit.ly/1NRV3oy?pic.twitter.com/lEgeDFwKEQ       
1/1/2016,10:02, Check out the five elements of the #SDGs! @UN @GlobalGoalsUN #GlobalGoalspic.twitter.com/1d6XtyCifC       
1/1/2016,10:02, Check out the five elements of the #SDGs! @UN @GlobalGoalsUN #GlobalGoalspic.twitter.com/ZRsjF8l2Zj       
1/1/2016,10:15," Creating a healthier, more sustainable world is possible?Together we can work to make the #SDGs a reality. http://bit.ly/1IqICxS? #EWECisME       "
1/1/2016,10:37," Many more girls are in school than ever b4,we must continue these efforts w/the #SDGs:http://ow.ly/Wr2hI? pic.twitter.com/UYPfuCNsYY @UNDP       "
1/1/2016,10:48, Our 1st #SDGsSaturday Chat of 2016! Do u agree w/ Govt Nigeria's plans to end hunger via School Feeding Prog? #SDGs pic.twitter.com/9JyeNbzfG0       
1/1/2016,10:48, Sustainable development goals #SDGs are in effect from today. Let?s do everything in our power to help achieve them! http://gu.com/p/45vgj/stw?       
1/1/2016,10:50, RT @farmingfirst: 7 reasons the #SDGs will be better than the #MDGs: http://flip.it/_hy5H? via @GuardianGDP       
1/1/2016,10:59, Happy Implementation Period of the Sustainable Development Goals!! #SDGs #post2015 #2k16pic.twitter.com/1GV3jv4y9V       
1/1/2016,11:01, Taking Action on the Sustainable Development Goals: A Guide for Business http://bit.ly/1RGSpTg? #bcorp #CSR #SDGs pic.twitter.com/Pxid3FYKWD       
1/1/2016,11:14, The #Post2015Agenda has begun! In september 193 countries across the world committed to 17 incredible #GlobalGoals. @UN @UNYouthEnvoy #SDGs       
1/1/2016,11:15, Yes they are ambitious.Yes they will take a LOT of work.But I am so ready. @UN @UNYouthEnvoy #SDGs #Youth4SDGs #GlobalGoals #Post2015Agenda       
1/1/2016,11:16, They will only be as successful as WE make them.  @UN @UNYouthEnvoy #SDGs #Youth4SDGs #GlobalGoals #Post2015Agenda       
1/1/2016,11:16," It is up to us, and the rest of #generation2030. @UN @UNYouthEnvoy #SDGs #Youth4SDGs #GlobalGoals #Post2015Agenda       "
1/1/2016,11:18, They made a commitment. @DFID_UK @UN @UNYouthEnvoy #SDGs #Youth4SDGs #GlobalGoals #Post2015Agenda       
1/1/2016,11:19, @DFID_UK @UN @UNYouthEnvoy #SDGs #Youth4SDGs #GlobalGoals #Post2015Agenda We hold them accountable. But we must also work with them.       
1/1/2016,11:20, @DFID_UK @UN @UNYouthEnvoy #SDGs #Youth4SDGs #GlobalGoals #Post2015Agenda SO in that spirit I am going 2 finish @E2Eradicate paperwork now.       
1/1/2016,11:20, @DFID_UK @UN @UNYouthEnvoy #SDGs #Youth4SDGs #GlobalGoals #Post2015Agenda So we can *officially* begin working on #goal5 #genderinequality       
1/1/2016,11:21, @DFID_UK @UN @UNYouthEnvoy #SDGs #Youth4SDGs #GlobalGoals #Post2015Agenda Which to me is ending #FGM & #ForcedMarriage. What will YOU do?       
1/1/2016,11:24, @rotary #GlobalGoals all goals 1-17 #SDGs #NewYearGoals #GlobalResolutions #Rotary resolutions       
1/1/2016,11:26," 2015: #Refugees=shame, #SDGs=pride, #COP21=hope. #Habitat3, inspiration, equality, transformation #Happy2016pic.twitter.com/vz8nNrvxLQ       "
1/1/2016,11:30, Indispensable #schools: our January e-Paper on primary #education http://ow.ly/WwmF6? #MDGs #SDGs pic.twitter.com/fBXJ5Y9clw       
1/1/2016,11:30, 2016 kicks of the new #GlobalGoals for Sustainable Development. Learn more from the @UN: http://bit.ly/1kwyQ1A? #SDGs       
1/1/2016,11:37, RT unfoundation: 2016 kicks of the new #GlobalGoals for Sustainable Development. Learn more from the UN: http://bit.ly/1kwyQ1A? #SDGs       
1/1/2016,11:44," Welcome to 2016. Our first #SdgsSaturday chat is on #SDGs #Goal2 #Endhunger.Join @SDGsSaturday @ToyinO1 on 2nd ,6pm.pic.twitter.com/mchCghJaIA       "
1/1/2016,11:59, Happy New Year! 2016 will be a great one for our team working on #cassavawhitefly & viruses #cbsv #ucbsv stay tuned! #ZeroHunger #SDGs       
1/1/2016,12:02, How to advance #GlobalGoals on oceans? Seaweed farmers in #Tanzania show the way: http://wrld.bg/WldYU? #SDGs pic.twitter.com/SoIy9b2hsU       
1/1/2016,12:04, 12 charts sum up 2015?#action in 2016 http://bit.ly/1PBEZVC? @WorldBank #poverty #climate #SDGs #Ebola #bottom40% #commodities #agriculture       
1/1/2016,12:04, Sustainable Development Goals ? what do they mean for #youth? #SDGs by Stephanie from @Youth_Forum http://yomag.eu/sustainable-de?? #YouthSDGs       
1/1/2016,12:04, The Nigerian Home Grown School Feeding & Health Program (HGSFHP) if rolled out across all states will help Nigeria achieve Goal 2  #SDGs       
1/1/2016,12:14," With the #SDGs taking over frm the #MDGs today, I hope to witness a day when this stats by @WorldBank is zerorisedpic.twitter.com/REBpnqHWDi       "
1/1/2016,12:21, Extreme poor is a crime against humanity let's #EndPoverty now by giving support to the #GlobalGoals #SDGs https://twitter.com/WorldBank/status/682940695980699648??       
1/1/2016,12:27, @emmalysis Under 10% is good but let's hope this number is 0 by the end of the #SDGs #DevDataDigestpic.twitter.com/54PqISGbAx       
1/1/2016,12:41," @rkabushenga Agreed, Africans need to determine their own goals and strategies including re: #SDGs       "
1/1/2016,12:55, @m204 @nicthechick77 @JanEWallace28 Happy New Year my lovely #SDGs hope it's a fruitful and joyous one        
1/1/2016,12:56," 2015 was an eventful year which led to the adoption of #SDGs and #SCR2250 in youth, peace and security.       "
1/1/2016,13:18," HappyNewYear, it's 2016! Officially the #Post2015Agenda #sustdev #SDGs  #globalgoals @UN @DevCooperationhttps://twitter.com/un/status/683016107821678592??       "
1/1/2016,13:20," #GlobalGoals, information here @UN @UNFCCC http://www.un.org/sustainabledevelopment/?? #SustainableDevelopment #SDGs       "
1/1/2016,13:25, @kaltume_b @nicthechick77 @JanEWallace28 Happy New Year gorgeous women! #SDGs 4ever        
1/1/2016,13:39, Ensuring a sustainable future for people & planet is part of story we are shaping #SDGs #GlobalGoals #ClimateActionhttps://twitter.com/unfccc/status/682996018862936064??       
1/1/2016,13:40, #NewYearsGoals ~ #GlobalGoals Today the #SDGs come into force! The more people who know about the Global Goals... http://fb.me/1VE7APztJ?       
1/1/2016,13:41, And a reminder of the big tasks ahead. Happy new year! #sustainability #climate #development #SDGs #ParisAgreementhttps://twitter.com/ASteiner/status/683027283532201984??       
1/1/2016,13:41, #HappyNewYear Our New Years Resolution is to help world implement #SDGs! Will you help us reach #ZeroHunger?!pic.twitter.com/OkQYlscUvV       
1/1/2016,13:42, #SDGs if anybody has a few million for tax write off you can become a hero  ideas from the great spirit that can feed millions       
1/1/2016,13:50," 2016: MDGs out, #SDGs in  http://www.dailytrust.com.ng/news/business/2016-mdgs-out-sdgs-in/126894.html??       "
1/1/2016,13:50, @m204 @kaltume_b @nicthechick77 #HappyNewYear to you lovelies my gorgeous #SDGs Hope 2016 is amazing for you all. Xx       
1/1/2016,13:55, .@MFATurkey @SAMissionNY @EUatUN?We're counting on you to put girls at the heart of the #SDGs & #FinanceOurFuture. Will you step up? #ffd3       
1/1/2016,14:03, We?re going to host a series of events in 2016 about implementing the #SDGs.Tell us we should focus on http://gu.com/p/4eq74/stw? #globaldev       
1/1/2016,14:07, GuardianGDP: We?re going to host a series of events in 2016 about implementing the #SDGs.Tell us we should focus on ?       
1/1/2016,14:15, GlblCtzn: RT PeaceDay: #NewYearsGoals ~ #GlobalGoals Today the #SDGs come into force! The more people who know abo? http://fb.me/1VE7APztJ?       
1/1/2016,14:20, Health in 2015: From Millenium Development Goals to Sustainable Development Goals http://goo.gl/TwXCGc? #MDGs?#SDGs       
1/1/2016,14:20, Health in 2015: From Millenium Development Goals to Sustainable Development Goals http://goo.gl/TwXCGc? #MDGs?#SDGs       
1/1/2016,14:20, Health in 2015: From Millenium Development Goals to Sustainable Development Goals http://goo.gl/TwXCGc? #MDGs?#SDGs       
1/1/2016,14:20, Universal health coverage cuts across all of the health-related Sustainable Development Goals http://goo.gl/TwXCGc? #MDGs?#SDGs       
1/1/2016,14:20, Universal health coverage cuts across all of the health-related Sustainable Development Goals http://goo.gl/TwXCGc? #MDGs?#SDGs       
1/1/2016,14:20, Health in 2015: From Millenium Development Goals to Sustainable Development Goals http://goo.gl/TwXCGc? #MDGs?#SDGs       
1/1/2016,14:29, #2016 is here!!! Happy New Year....the #SDGs are here.       
1/1/2016,14:35, My New Year's resolution includes memorizing all 17 #SDGs & paying some attention to how we're doing with every one https://twitter.com/roberstoST/status/683053124450435072??       
1/1/2016,14:44, Clean Water and Sanitation for All by 2030 http://dld.bz/dVcZE? #Water #WaterPoverty #MDGs #SDGs #4H2O        
1/1/2016,14:44, How expensive is it to be a poor http://dld.bz/dVcZE? #Water #guardian #WaterPoverty #MDGs #SDGs        
1/1/2016,14:44, How expensive is it to be a poor? http://dld.bz/dVcZE? #Water #guardian #WaterPoverty #MDGs #SDGs        
1/1/2016,15:01," Let?s make the #SDGs our #NewYearGoals & take action for people, planet & prosperity: http://bit.ly/1j5IGYJ?pic.twitter.com/FS84geFaUV       "
1/1/2016,15:15, Many organizations are focusing on the #globalgoals for the next 15 years. Which ones are your favorites supporting the #SDGs?       
1/1/2016,15:37, Join us in 2016 as we mobilize business action on the #SDGs. Let's get to work! http://bit.ly/1OjzSvS? #Agenda2030pic.twitter.com/Ya9k95B7dg       
1/1/2016,15:41, #HappyNewYear from Team #ZeroHunger! Our New Years Resolution is to make the #SDGs a reality! What are yours? pic.twitter.com/oI8sALei0Q       
1/1/2016,15:43, I'm starting to think it will be but I didn't 12 months ago.  LOTS of work to do but we have a path now #SDGs https://twitter.com/jot_au/status/683070651242921984??       
1/1/2016,15:54," .@ChrisysPlace yes, the 17 #SDGs are a fantastic clear set of global goals we can ALL focus on together #educationpic.twitter.com/VQi7b0d0nS       "
1/1/2016,16:04, How expensive is it to be a poor? http://www.huffingtonpost.com/gary-white/its-expensive-to-be-poor_b_8095176.html?1441805779?? #Water #WaterPoverty #MDGs #SDGs #4H2O       
1/1/2016,16:04, Clean Water and Sanitation for All by 2030 http://www.huffingtonpost.com/gary-white/its-expensive-to-be-poor_b_8095176.html?1441805779?? #Water #WaterPoverty #MDGs #SDGs #4H2O       
1/1/2016,16:20, We need Whole-of-Government response to all 17 Sustainability Development Goals #SDGs in 2016 #Auspol #springsthttps://twitter.com/Pennycarpe/status/683079492592517121??       
1/1/2016,16:40, Championing Goal 4! #newyeargoals #SDGs #2030now #SDGsNG #RTDiNpic.twitter.com/6wpLyPsdtR       
1/1/2016,17:00, New #LGBTI #InclusionIndex to ensure no one will be left behind in #SDGs: http://ow.ly/WwggY? #GlobalGoalspic.twitter.com/jX0w759eGO       
1/1/2016,17:06, Children learning about the #SDGs #NewYearsGoals #2030now #SDGsChildrenpic.twitter.com/nK4TUyiOa3       
1/1/2016,17:07, @UNDP: New #LGBTI #InclusionIndex to ensure no one will be left behind in #SDGs:http://ow.ly/WwggY? #GlobalGoals pic.twitter.com/UUUSMRMCkE       
1/1/2016,17:07, UNDP: New #LGBTI #InclusionIndex to ensure no one will be left behind in #SDGs: http://ow.ly/WwggY? #GlobalGo?pic.twitter.com/RLPAhB6IkO       
1/1/2016,17:16, Clean Water and Sanitation for All by 2030 http://dld.bz/dVcZE? #Water #WaterPoverty #MDGs #SDGs #4H2O        
1/1/2016,17:24, Retweeted World Food Programme (@WFP):  #HappyNewYear Our New Years Resolution is to help world implement #SDGs!... http://fb.me/76l7eVNTw?       
1/1/2016,18:03, Hello Nigeria! Today is #SDGsSaturday! Tune in at 6pm today for our weekly Tweet Chat on the implementation of the #SDGs in #Nigeria       
1/1/2016,18:18, The use of #smartphones and other #mobile tech has reduced carbon emissions - http://bit.ly/1mpgXnh? #climate #SDGs #2030Now       
1/1/2016,18:18, United Nations- Sustainable Development Goals to kick in with start of new year: http://www.un.org/apps/news/story.asp?NewsID=52922#.Vocy9XnrIrB.twitter?? #SustainableDevelopmentGoals #SDGs       
1/1/2016,19:22," #ff @PaulPolman; CEO of @Unilever. Working to achieve ambitious #SDGs & @COP21. #Biz as force for good. Purpose, Passion, Positive attitude.       "
1/1/2016,19:44," Confirmation bias in action... #SDGs are already being implemented in India"" http://bit.ly/1IJ87L2? ""      "
1/1/2016,20:01, Retweeted World Food Programme (@WFP):  #HappyNewYear Our New Years Resolution is to help world implement #SDGs!... http://fb.me/2gySf6Siz?       
1/1/2016,20:22, United Nations ushers in ambitious 2030 Sustainable Development Goals #SDGs http://fb.me/4t44suTp3?       
1/1/2016,20:55, 143 of 195 countries guarantee equality between women&men in their constitutions  #Planet5050 @UN_Women #SDGs pic.twitter.com/H2ukWLeJ9y       
1/1/2016,20:59," In 2015 we prioritized children in #sdgs. With this #NewYear, lets take a step towards its successful implementationhttps://twitter.com/k_satyarthi/status/682521133522944000??       "
1/1/2016,21:03, The #Education2030 framework is a UNESCO doc that guides implementation of Goal 4 of the #SDGs       
1/1/2016,21:05, #SDGs just came into force! #ReadThis: Power of environmental transparency ? Aarhus Convention helps achieve #SDGs. http://bit.ly/1R2uJHy?       
1/1/2016,22:00, We believe that early childhood education gives a child a good head start to life #Goal4 #SDGs #Nigeria       
1/1/2016,22:31, Who Will Pay for the Sustainable Development Goals? http://www.asef.org/images/docs/ASEF%20-%20Who%20Will%20Pay%20for%20the%20Sustainable%20Development%20Goals_9Dec_v7%20HIGHRES.pdf?? Via: @aseforg #SDGs #DevelopmentFinancing       
1/1/2016,22:41," Access to #justice for all? A good resolution for 2016, and the following years: http://gu.com/p/4fayh/stw? via @Guardian #SDGs #Goal16       "
1/1/2016,22:48, As the SDGS are kicked off across the world. See 100 Research and Devt Questions on the #SDGs.  http://onlinelibrary.wiley.com/doi/10.1111/dp??       
1/1/2016,23:02, Hot topic in 2016 (3/3): Carbon pricing for climate protection and financing the #SDGs http://www.huffingtonpost.com/brigitte-knopf/g20-can-do-what-paris-cli_b_8748056.html??       
1/1/2016,23:04, How expensive is it to be a poor http://www.huffingtonpost.com/gary-white/its-expensive-to-be-poor_b_8095176.html?1441805779?? #Water #WaterPoverty #MDGs #SDGs #4H2O       
1/1/2016,23:04, Clean Water and Sanitation for All by 2030 http://www.huffingtonpost.com/gary-white/its-expensive-to-be-poor_b_8095176.html?1441805779?? #Water #WaterPoverty #MDGs #SDGs       
1/1/2016,23:04, How expensive is it to be a poor http://www.huffingtonpost.com/gary-white/its-expensive-to-be-poor_b_8095176.html?1441805779?? #Water #guardian #WaterPoverty #MDGs #SDGs       
1/1/2016,23:04, How expensive is it to be a poor http://www.huffingtonpost.com/gary-white/its-expensive-to-be-poor_b_8095176.html?1441805779?? #Water #guardian #WaterPoverty #MDGs #SDGs       
1/1/2016,23:15," @estherclimate: As the SDGS are kicked off across the world. See 100 Research and Devt Questions on the #SDGs.  http://onlinelibrary.wiley.com/doi/10.1111/dp??"" ""      "
1/1/2016,23:25," Tell world leaders to keep the #SDGs at the top of the social, political, and economic agenda in 2016! https://twitter.com/TheGlobalGoals/status/682863889374031873??       "
1/1/2016,23:49, Looking forward to the Tweet Chat today on the school feeding program in Nigeria  w /@SDGsSaturday #SDGs #EndHungerpic.twitter.com/c9T9KTfAW1       
1/2/2016,0:01," We are committed to Goal 4 #SDGs, to substantially increase the number of youths receiving technical and vocational skills, for employment       "
1/2/2016,0:02, Young people are important in achieving the #SDGs https://twitter.com/TheWaaph/status/682939660004364289??       
1/2/2016,0:10," The #GlobalGoals have begun: Universal partnership for people, planet, peace and prosperity #SDGs #Agenda2030pic.twitter.com/WDHEjYbjAu       "
1/2/2016,0:17, Recognizing #Africa?s Private Sector http://ow.ly/WvwQQ?  via @igdleaders #sdgs #smes #smallbiz v:@usafricachamber @nyulaku @ohanyidof       
